,Unnamed: 0,business_id,name,address,postal_code,latitude,longitude,stars,review_count,attributes,categories,hours,business_url,dish_name,dish_cuisine,dish_description,presented_count,left_swipes,right_swipes,user_rating,user_purchase,number_purchased,num_favorited,type_purchases,favorites
1593,2898,17lU7tX9Gu9R0F_HNUjiKA,Posse East,2900 Duval St,78705,30.291388,-97.7346471,4.0,117,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'Alcohol': ""'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'Smoking': ""u'outdoor'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsTableService': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'True'}","Tex-Mex, American (Traditional), Bars, Burgers, Restaurants, Sandwiches, Nightlife","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,935,452,483,0.0,1,4,14,[],[]
1594,2899,ufOWk18qVMpag0YfqPkcgg,SFC Farmers Market at Sunset Valley,3200 Jones Rd,78745,30.230636,-97.8086418,4.0,30,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True'}","Food, Farmers Market",{'Saturday': '9:0-13:0'},,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,944,355,589,0.0,1,247,235,[],[]
1595,2900,-6obgh8LkS9L0Ww1zHdTNg,Galloway's Sandwich Shop,1914 E 12th St,78702,30.2740189,-97.7194151,4.5,17,"{'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'RestaurantsDelivery': 'True'}","Soul Food, Restaurants, Southern","{'Monday': '10:30-16:0', 'Tuesday': '10:30-16:0', 'Wednesday': '10:30-16:0', 'Thursday': '10:30-16:0', 'Friday': '10:30-16:0', 'Saturday': '10:30-16:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,675,127,548,0.0,1,263,104,[],[]
1596,2901,OKBeFwn2YJykaST3t9uR7A,Luisa's Patio,11800 N Lamar Blvd,78753,30.3877257,-97.6841092,4.0,5,,"Restaurants, Tex-Mex, Mexican","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,380,22,358,0.0,0,0,121,[],[]
1597,2905,wy1qyf2Sj1MFNQ2KakaDoQ,R&B's Steak and Fries,2730 E Cesar Chavez,78702,30.253375,-97.712903,4.5,41,"{'HappyHour': 'False', 'OutdoorSeating': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'""}","Restaurants, Cheesesteaks, Sandwiches, Food, Food Trucks","{'Monday': '0:0-0:0', 'Tuesday': '18:0-22:0', 'Wednesday': '18:0-22:0', 'Thursday': '18:0-22:0', 'Friday': '18:0-22:0', 'Saturday': '18:0-22:0', 'Sunday': '17:0-22:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,621,37,584,0.0,1,140,192,[],[]
1598,2907,R1GuRhACdqEilV6iABCK_w,Flyrite Chicken,6539 Burnet Rd,78757,30.3407747,-97.7382365,3.0,292,"{'OutdoorSeating': 'True', 'DriveThru': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Caters': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Mexican, Burgers, Wraps, Tacos, Restaurants, Fast Food, Sandwiches","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,449,407,42,0.0,1,22,7,[],[]
1599,2908,GSUEoMHc2WumLjcUmkf3Dg,Exxon Company USA,3431 W William Cannon Dr,78745,30.2131461,-97.8302767,2.5,6,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","Automotive, Food, Convenience Stores, Gas Stations",,,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,473,326,147,0.0,1,38,39,[],[]
1600,2909,TrDHPmqVtYXMBKe2_4VWnQ,Riata Food Mart,"12221 Riata Trace Pkwy, Ste 180",78759,30.428659,-97.7502008,4.0,6,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '2'}","Food, Shopping, Convenience Stores",,,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,660,258,402,0.0,1,261,16,[],[]
1601,2911,6fyO3NxbqTVoSYjmcjNCFA,Urban,11301 Domain Dr,78758,30.3995390629,-97.7246758522,3.5,204,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Food, Restaurants, American (New), Bars, Beer, Wine & Spirits, Lounges, Nightlife, American (Traditional)","{'Monday': '6:30-22:0', 'Tuesday': '6:30-22:0', 'Wednesday': '6:30-22:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-22:0', 'Saturday': '6:30-22:0', 'Sunday': '6:30-22:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,215,21,194,0.0,1,120,85,[],[]
1602,2913,uR44pe0NmXYJ1bvvO6kUHw,Joann’s Fine Foods,1224 S Congress Ave,78704,30.2516309,-97.7491822,4.0,155,"{'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HappyHour': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsDelivery': 'None', 'WiFi': ""u'free'""}","Diners, American (New), Tex-Mex, Breakfast & Brunch, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,682,350,332,0.0,0,0,66,[],[]
1603,2914,6GNwUSsmbQDug0QUfFGTjQ,Hu Tieu My Tho,"10901 N Lamar Blvd, Ste A101",78753,30.3781306214,-97.687683776,3.5,24,"{'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Vietnamese","{'Monday': '12:0-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '9:30-19:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,671,457,214,0.0,1,42,32,[],[]
1604,2917,PV3cJUqLNI6mGQfa3CAJWQ,Patika,2159 S Lamar Blvd,78704,30.2475078504,-97.7726222947,4.5,360,"{'HappyHour': 'True', 'GoodForKids': 'False', 'GoodForDancing': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Music': ""{'dj': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'CoatCheck': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'Smoking': ""u'outdoor'"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'ByAppointmentOnly': 'False', 'HasTV': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'None', 'RestaurantsTableService': 'False', 'DogsAllowed': 'True'}","Restaurants, Coffee & Tea, Cafes, Wine Bars, Breakfast & Brunch, Nightlife, Food, Bars","{'Monday': '8:0-14:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,154,84,70,0.0,1,58,24,[],[]
1605,2918,Xtr2DGIk366ivZt8LoYftw,Komal Latin Kitchen & Bar,"5000 N Quinlan Park Rd, Bldg C",78732,30.3879902367,-97.8835953022,2.5,7,,"Nightlife, Caribbean, Bars, Restaurants, Latin American","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '16:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,968,165,803,0.0,1,72,337,[],[]
1606,2920,PWlCzun4rtaBaY7mEHHQOg,Gossip Shack Domain,"11101 Burnet Rd, Ste 120B",78758,30.395758,-97.719783,2.5,5,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Nightlife, Waffles, Chicken Wings, Beer Bar, Breakfast & Brunch, Bars, Restaurants","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,355,189,166,0.0,1,31,6,[],[]
1607,2921,9GR441LoMu-Ib-Efvy9T8w,Kreyol Korner Caribbean Cuisine,805 Stark St,78756,30.3255352,-97.7271464,4.5,33,"{'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'Caters': 'True'}","Haitian, Food, Caribbean, Food Trucks, Restaurants",{'Monday': '0:0-0:0'},,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,72,26,46,0.0,1,18,20,[],[]
1608,2922,3gYruqSQnMtCmF2DiXcEOQ,Vespaio Ristorante,1610 S Congress Ave,78704,30.24735,-97.75074,4.0,566,"{'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'Alcohol': ""'full_bar'"", 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BYOBCorkage': ""'no'"", 'Corkage': 'True', 'Caters': 'False', 'DogsAllowed': 'False', 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'None', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'None'}","Restaurants, Italian","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:30', 'Wednesday': '17:0-22:30', 'Thursday': '17:0-22:30', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-22:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,81,67,14,0.0,1,9,3,[],[]
1609,2923,He2KYtXXfaIR0nkCXH5xiQ,Loro,2115 S Lamar Blvd,78704,30.2477899,-97.771277,4.0,1167,"{'Alcohol': ""'full_bar'"", 'RestaurantsTableService': 'False', 'HappyHour': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'GoodForDancing': 'False', 'CoatCheck': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': True, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Nightlife, Smokehouse, Asian Fusion, Japanese, Barbeque, Food, Restaurants, Bars, Cocktail Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:0-20:45'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,326,5,321,0.0,1,234,22,[],[]
1610,2925,nO3JHm05R9KYNEZ7aIPSGw,Tacos y Pupusas Los Ramos,2204 Woodland Ave,78741,30.236197987,-97.7279853076,4.0,35,"{'BusinessParking': 'None', 'Alcohol': ""'none'"", 'Ambience': 'None', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'False'}","Food, Tacos, Mexican, Latin American, Restaurants, Food Trucks, Salvadoran","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,901,80,821,0.0,1,320,180,[],[]
1611,2930,CfXB2vQ0_wLzwhVUpkj-XA,Burrito Factory,"2025 Guadalupe St, Ste 244",78705,30.2833507,-97.7415642,4.5,139,"{'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""u'no'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}""}","Restaurants, Mexican, Vegan, American (New)","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,933,175,758,0.0,1,136,257,[],[]
1612,2932,UUZIHlUc7YTz6p1ipNRLlQ,Waterloo Ice House Southpark Meadows,9600 S Ih 35 Frontage Rd,78748,30.1614765,-97.7925199,3.5,291,"{'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForDancing': 'False', 'Smoking': ""u'no'"", 'CoatCheck': 'False', 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BestNights': ""{'monday': True, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'RestaurantsReservations': 'False', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True'}","Bars, Nightlife, Restaurants, Diners, American (Traditional), Sandwiches, Local Flavor, Sports Bars, Burgers","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,306,240,66,0.0,1,19,10,[],[]
